w,r,i,t,e,T,i,m,e,:,2,0,1,8,-,0,6,-,0,5, ,1,4,:,5,4,:,2,7,.,1,5,8,7,9,2
"['2018-06-05 14:54:32.026920', 45, -0.00103759765625, -0.00164794921875, 0.99853515625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:32.328993', None, -0.00030517578125, 0.0003662109375, 1.00079345703125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:32.631092', 45, 0.0, 0.00079345703125, 1.0013427734375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:32.933182', 45, 0.00030517578125, 0.00091552734375, 1.00054931640625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
w,r,i,t,e,T,i,m,e,:,2,0,1,8,-,0,6,-,0,5, ,1,4,:,5,4,:,3,9,.,1,6,8,5,0,3
"['2018-06-05 14:54:33.235324', 45, -0.00140380859375, -0.00042724609375, 1.00146484375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:33.537469', 45, -0.00201416015625, 0.001708984375, 1.00079345703125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:33.839555', 45, 0.0013427734375, -0.00079345703125, 1.00152587890625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:34.141720', 45, -0.0008544921875, 0.0008544921875, 1.00408935546875, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:34.443577', 45, -0.00103759765625, 0.0006103515625, 1.0009765625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:34.745592', 45, -0.00201416015625, 0.00054931640625, 1.00128173828125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:35.047624', 45, -0.00067138671875, -0.0001220703125, 0.99945068359375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:35.349681', 45, -0.00323486328125, 0.00091552734375, 1.0018310546875, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:35.651764', 45, -0.00048828125, -6.103515625e-05, 1.0020751953125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:35.953723', 45, -0.00115966796875, -0.00067138671875, 0.99908447265625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:36.255667', 45, -0.00048828125, -0.00054931640625, 1.00030517578125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:36.557671', 45, -0.00201416015625, -0.001708984375, 1.000732421875, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:36.859484', 45, -0.00042724609375, -0.001220703125, 1.00091552734375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:37.161403', 45, -0.002685546875, -0.001953125, 1.0015869140625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:37.463383', 45, -0.001220703125, 0.00048828125, 1.0010986328125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:37.765292', 45, -0.0013427734375, -0.00213623046875, 1.0023193359375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:38.067192', 45, -0.000732421875, -0.0003662109375, 1.0015869140625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:38.369079', None, -0.00177001953125, -0.000244140625, 1.00091552734375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:38.670986', 45, 0.0, -0.00079345703125, 1.00244140625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:38.972944', 45, -0.00299072265625, 0.00079345703125, 1.001220703125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
w,r,i,t,e,T,i,m,e,:,2,0,1,8,-,0,6,-,0,5, ,1,4,:,5,4,:,4,5,.,1,7,3,4,7,3
"['2018-06-05 14:54:39.274936', 45, 0.0003662109375, -0.00250244140625, 1.0, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:39.576682', 45, 0.0018310546875, -0.00079345703125, 1.000244140625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:39.878545', None, -0.00244140625, 0.00140380859375, 1.002197265625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:40.180535', 45, -0.00164794921875, -0.001708984375, 1.00067138671875, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:40.482843', 45, -0.00244140625, -0.0015869140625, 1.001708984375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:40.785354', 45, 0.00091552734375, 0.00146484375, 1.00396728515625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:41.087309', 45, 0.0001220703125, -0.00018310546875, 0.9989013671875, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:41.389236', 45, -0.0008544921875, -0.00140380859375, 0.9998779296875, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:41.691130', 45, 0.00323486328125, -0.00018310546875, 1.00042724609375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:41.992870', 45, -0.002197265625, 0.00042724609375, 0.99810791015625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:42.294778', 45, -0.0032958984375, -0.0003662109375, 1.001953125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:42.596749', 45, -0.00018310546875, -0.00152587890625, 0.99908447265625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:42.898658', None, -0.00048828125, 0.0003662109375, 1.00201416015625, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:43.200556', 45, -0.002685546875, -0.00030517578125, 0.99993896484375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:43.502657', 45, -0.00115966796875, -0.00140380859375, 0.9990234375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:43.804682', 45, -0.00311279296875, -0.00213623046875, 1.00018310546875, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:44.106691', 45, -0.00555419921875, -0.0020751953125, 0.9981689453125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:44.408577', None, -0.00299072265625, 0.00152587890625, 0.9991455078125, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:44.710412', 45, -0.002685546875, -0.0010986328125, 1.00042724609375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
"['2018-06-05 14:54:45.013387', 45, -0.0008544921875, -0.001953125, 1.00042724609375, 0.9271240234375, -4.11224365234375, -0.88226318359375]"
