1531244053.6892178,52,0.008056640625,-0.00579833984375,1.01031494140625,-1.51031494140625,-0.059814453125,-0.545806884765625,0.18676000833511353,-0.3299800157546997,-0.13566000759601593,1531244054.016641.jpg
1531244053.708898,53,6.103515625e-05,-0.00390625,0.981689453125,-2.444915771484375,-1.07666015625,-0.11962890625,0.18228000402450562,-0.3291400074958801,-0.1376200020313263,1531244054.016641.jpg
1531244053.7288716,53,-0.00213623046875,0.01434326171875,1.0074462890625,-1.323394775390625,-1.114044189453125,-0.426177978515625,0.18508000671863556,-0.32746002078056335,-0.14168000221252441,1531244054.016641.jpg
1531244053.748622,52,0.057373046875,-0.03228759765625,1.0142822265625,-1.667327880859375,-1.0467529296875,-0.456085205078125,0.18410000205039978,-0.32802000641822815,-0.1325799971818924,1531244054.016641.jpg
1531244053.7681806,52,-0.00958251953125,0.01849365234375,0.989990234375,-0.022430419921875,-1.323394775390625,0.201873779296875,0.1835400015115738,-0.3306800127029419,-0.13019999861717224,1531244054.016641.jpg
1531244053.7877514,51,0.0015869140625,0.008056640625,0.98553466796875,-0.530853271484375,-1.084136962890625,-0.321502685546875,0.1832600086927414,-0.32760000228881836,-0.13384000957012177,1531244054.016641.jpg
1531244053.8075068,51,-0.00469970703125,0.007568359375,0.99560546875,-0.306549072265625,-0.216827392578125,0.3289794921875,0.18032000958919525,-0.3291400074958801,-0.13622000813484192,1531244054.016641.jpg
1531244053.8273044,51,-0.000244140625,0.005859375,1.005126953125,-0.299072265625,0.142059326171875,0.04486083984375,0.18004000186920166,-0.32717999815940857,-0.13313999772071838,1531244054.016641.jpg
1531244053.8470647,51,0.00787353515625,0.0120849609375,0.9853515625,-0.231781005859375,0.052337646484375,0.0897216796875,0.18102000653743744,-0.32746002078056335,-0.13607999682426453,1531244054.016641.jpg
1531244053.867325,51,0.01397705078125,0.013427734375,0.99285888671875,0.575714111328125,0.127105712890625,0.3887939453125,0.1827000081539154,-0.326200008392334,-0.1374800056219101,1531244054.016641.jpg
1531244053.8871417,51,-0.0089111328125,0.00164794921875,1.00091552734375,-0.478515625,-0.25421142578125,0.112152099609375,0.1831200122833252,-0.3313800096511841,-0.13916000723838806,1531244054.016641.jpg
1531244053.9070003,51,-0.00225830078125,-0.002685546875,0.989990234375,-0.2093505859375,-0.441131591796875,0.0299072265625,0.18060000240802765,-0.3297000229358673,-0.12963999807834625,1531244054.016641.jpg
